N,q,N2_func,mobile,n,variance,std,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
400,0.005,10.0,1.0,23.0,1.99,1.4106735979665885,20.0,17_2_19,400,400,2,1,3.400060477405359,17,1.0,0.0
420,0.005,10.0,1.0,22.0,2.0895,1.4455102905202717,21.0,17_2_20,420,420,1,2,4.0300645846136405,17,1.0,0.0
440,0.005,10.0,1.0,24.0,2.189,1.479526951427381,22.0,17_2_21,440,440,2,4,3.6429709396881673,17,1.0,0.0
460,0.005,10.0,1.0,26.0,2.2885000000000004,1.5127788999057332,23.0,17_2_22,460,460,2,4,4.162038353904943,17,1.0,0.0
480,0.005,10.0,1.0,27.0,2.388,1.5453155017665485,24.0,17_2_23,480,480,1,1,5.406962097968554,17,1.0,0.0
500,0.005,10.0,1.0,26.0,2.4875,1.5771810295587503,25.0,17_2_24,500,500,2,5,4.148594445930012,17,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,18_0_0,20,20,0,0,0.00048059617334422625,18,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,18_0_1,40,40,0,0,0.00012759943284404454,18,1.0,1.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,18_0_2,60,60,0,0,0.12871752317910065,18,1.0,1.0
80,0.005,5.0,1.0,3.0,0.398,0.6308724118235002,2.0,18_0_3,80,80,0,0,0.30939873592918077,18,1.0,1.0
100,0.005,5.0,1.0,3.0,0.4975,0.7053367989832943,3.0,18_0_4,100,100,2,3,-0.2226037984649282,18,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,18_0_5,120,120,1,0,-0.12434132406470924,18,1.0,0.0
140,0.005,5.0,1.0,7.0,0.6965,0.834565755348253,4.0,18_0_6,140,140,1,2,0.3772500693187834,18,1.0,0.0
160,0.005,5.0,1.0,5.0,0.796,0.8921883209278185,4.0,18_0_7,160,160,0,3,0.7203424361048031,18,1.0,0.0
180,0.005,5.0,1.0,5.0,0.8955,0.9463086177352502,5.0,18_0_8,180,180,0,2,0.7271465214951398,18,1.0,0.0
200,0.005,5.0,1.0,8.0,0.995,0.9974968671630001,5.0,18_0_9,200,200,0,0,1.485022191325247,18,1.0,1.0
220,0.005,10.0,1.0,11.0,1.0945,1.0461835403025608,11.0,18_0_10,220,220,1,1,1.235555108574224,18,1.0,0.0
240,0.005,10.0,1.0,15.0,1.194,1.0927030703718188,12.0,18_0_11,240,240,4,1,0.5448638349818847,18,1.0,0.0
260,0.005,10.0,1.0,14.0,1.2935,1.137321414552632,13.0,18_0_12,260,260,3,2,0.748693447604814,18,1.0,0.0
280,0.005,10.0,1.0,16.0,1.393,1.1802542099056457,14.0,18_0_13,280,280,4,1,0.7153223718616203,18,1.0,0.0
300,0.005,10.0,1.0,15.0,1.4925,1.2216791722870617,15.0,18_0_14,300,300,1,2,2.196451274405889,18,1.0,0.0
320,0.005,10.0,1.0,18.0,1.592,1.2617448236470004,16.0,18_0_15,320,320,0,1,4.2342238301943524,18,1.0,0.0
340,0.005,10.0,1.0,17.0,1.6915,1.3005767951182274,17.0,18_0_16,340,340,1,5,2.699303345769132,18,1.0,0.0
360,0.005,10.0,1.0,19.0,1.791,1.3382824813917276,18.0,18_0_17,360,360,2,2,2.4007510266249446,18,1.0,0.0
380,0.005,10.0,1.0,20.0,1.8905,1.3749545447032059,19.0,18_0_18,380,380,0,0,4.809854577395897,18,1.0,1.0
400,0.005,10.0,1.0,22.0,1.99,1.4106735979665885,20.0,18_0_19,400,400,1,3,4.034934806703156,18,1.0,0.0
420,0.005,10.0,1.0,23.0,2.0895,1.4455102905202717,21.0,18_0_20,420,420,1,2,4.306198566758757,18,1.0,0.0
440,0.005,10.0,1.0,23.0,2.189,1.479526951427381,22.0,18_0_21,440,440,0,2,5.648683611296198,18,1.0,0.0
460,0.005,10.0,1.0,25.0,2.2885000000000004,1.5127788999057332,23.0,18_0_22,460,460,3,5,3.15594518588563,18,1.0,0.0
480,0.005,10.0,1.0,27.0,2.388,1.5453155017665485,24.0,18_0_23,480,480,0,2,6.819248013447216,18,1.0,0.0
500,0.005,10.0,1.0,30.0,2.4875,1.5771810295587503,25.0,18_0_24,500,500,1,1,6.253544436824244,18,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,18_1_0,20,20,0,0,0.00048059617334422625,18,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,18_1_1,40,40,0,0,0.00012759943284404454,18,1.0,1.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,18_1_2,60,60,0,0,0.12871752317910065,18,1.0,1.0
80,0.005,5.0,1.0,2.0,0.398,0.6308724118235002,2.0,18_1_3,80,80,1,1,-0.17609252409116277,18,1.0,0.0
100,0.005,5.0,1.0,3.0,0.4975,0.7053367989832943,3.0,18_1_4,100,100,0,0,0.3076892762503507,18,1.0,1.0
120,0.005,5.0,1.0,4.0,0.597,0.7726577508832743,3.0,18_1_5,120,120,0,2,0.5017111332986917,18,1.0,0.0
140,0.005,5.0,1.0,4.0,0.6965,0.834565755348253,4.0,18_1_6,140,140,0,1,0.508410402900664,18,1.0,0.0
160,0.005,5.0,1.0,6.0,0.796,0.8921883209278185,4.0,18_1_7,160,160,1,0,0.19999095816683843,18,1.0,0.0
180,0.005,5.0,1.0,5.0,0.8955,0.9463086177352502,5.0,18_1_8,180,180,0,3,0.7210699478333685,18,1.0,0.0
200,0.005,5.0,1.0,5.0,0.995,0.9974968671630001,5.0,18_1_9,200,200,0,2,0.7271186790543792,18,1.0,0.0
220,0.005,10.0,1.0,13.0,1.0945,1.0461835403025608,11.0,18_1_10,220,220,1,3,1.7075486716540575,18,1.0,0.0
240,0.005,10.0,1.0,12.0,1.194,1.0927030703718188,12.0,18_1_11,240,240,2,3,0.8250226097981153,18,1.0,0.0
260,0.005,10.0,1.0,14.0,1.2935,1.137321414552632,13.0,18_1_12,260,260,1,2,1.9522601238723174,18,1.0,0.0
280,0.005,10.0,1.0,16.0,1.393,1.1802542099056457,14.0,18_1_13,280,280,3,2,1.144963111940848,18,1.0,0.0
300,0.005,10.0,1.0,18.0,1.4925,1.2216791722870617,15.0,18_1_14,300,300,1,2,2.9841602505293743,18,1.0,0.0
320,0.005,10.0,1.0,17.0,1.592,1.2617448236470004,16.0,18_1_15,320,320,2,0,1.935856403179036,18,1.0,0.0
340,0.005,10.0,1.0,19.0,1.6915,1.3005767951182274,17.0,18_1_16,340,340,0,2,4.506286003169726,18,1.0,0.0
360,0.005,10.0,1.0,18.0,1.791,1.3382824813917276,18.0,18_1_17,360,360,1,3,2.962291692742874,18,1.0,0.0
380,0.005,10.0,1.0,21.0,1.8905,1.3749545447032059,19.0,18_1_18,380,380,1,4,3.765060583854284,18,1.0,0.0
400,0.005,10.0,1.0,25.0,1.99,1.4106735979665885,20.0,18_1_19,400,400,2,4,3.919138040592286,18,1.0,0.0
420,0.005,10.0,1.0,23.0,2.0895,1.4455102905202717,21.0,18_1_20,420,420,4,1,2.114829847183927,18,1.0,0.0
440,0.005,10.0,1.0,23.0,2.189,1.479526951427381,22.0,18_1_21,440,440,3,0,2.687408521255368,18,1.0,0.0
460,0.005,10.0,1.0,25.0,2.2885000000000004,1.5127788999057332,23.0,18_1_22,460,460,1,2,4.849770332060888,18,1.0,0.0
480,0.005,10.0,1.0,28.0,2.388,1.5453155017665485,24.0,18_1_23,480,480,4,1,3.2495580466405585,18,1.0,0.0
500,0.005,10.0,1.0,28.0,2.4875,1.5771810295587503,25.0,18_1_24,500,500,3,4,3.894192591824421,18,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,18_2_0,20,20,0,0,0.00048059617334422625,18,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,18_2_1,40,40,0,0,0.00012759943284404454,18,1.0,1.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,18_2_2,60,60,0,0,0.12871752317910065,18,1.0,1.0
80,0.005,5.0,1.0,3.0,0.398,0.6308724118235002,2.0,18_2_3,80,80,1,0,-0.1240473204149185,18,1.0,0.0
100,0.005,5.0,1.0,3.0,0.4975,0.7053367989832943,3.0,18_2_4,100,100,0,0,0.3076892762503507,18,1.0,1.0
120,0.005,5.0,1.0,4.0,0.597,0.7726577508832743,3.0,18_2_5,120,120,2,0,-0.1751991856111124,18,1.0,0.0
140,0.005,5.0,1.0,4.0,0.6965,0.834565755348253,4.0,18_2_6,140,140,0,2,0.502181171387032,18,1.0,0.0
160,0.005,5.0,1.0,4.0,0.796,0.8921883209278185,4.0,18_2_7,160,160,1,0,-0.09080115221395921,18,1.0,0.0
180,0.005,5.0,1.0,6.0,0.8955,0.9463086177352502,5.0,18_2_8,180,180,0,0,0.9794975406671332,18,1.0,1.0
200,0.005,5.0,1.0,7.0,0.995,0.9974968671630001,5.0,18_2_9,200,200,0,0,1.2273344860715594,18,1.0,1.0
220,0.005,10.0,1.0,14.0,1.0945,1.0461835403025608,11.0,18_2_10,220,220,0,1,3.117079350795914,18,1.0,0.0
240,0.005,10.0,1.0,15.0,1.194,1.0927030703718188,12.0,18_2_11,240,240,1,2,2.2144879326748996,18,1.0,0.0
260,0.005,10.0,1.0,13.0,1.2935,1.137321414552632,13.0,18_2_12,260,260,3,4,0.5561326972016941,18,1.0,0.0
280,0.005,10.0,1.0,16.0,1.393,1.1802542099056457,14.0,18_2_13,280,280,1,2,2.460111340088992,18,1.0,0.0
300,0.005,10.0,1.0,18.0,1.4925,1.2216791722870617,15.0,18_2_14,300,300,2,0,2.181901794910924,18,1.0,0.0
320,0.005,10.0,1.0,18.0,1.592,1.2617448236470004,16.0,18_2_15,320,320,1,2,2.976483011134241,18,1.0,0.0
340,0.005,10.0,1.0,18.0,1.6915,1.3005767951182274,17.0,18_2_16,340,340,1,1,2.9727842729329006,18,1.0,0.0
360,0.005,10.0,1.0,20.0,1.791,1.3382824813917276,18.0,18_2_17,360,360,0,2,4.791797643123222,18,1.0,0.0
380,0.005,10.0,1.0,20.0,1.8905,1.3749545447032059,19.0,18_2_18,380,380,1,2,3.4959248635275437,18,1.0,0.0
400,0.005,10.0,1.0,23.0,1.99,1.4106735979665885,20.0,18_2_19,400,400,3,1,2.6946061983281293,18,1.0,0.0
420,0.005,10.0,1.0,21.0,2.0895,1.4455102905202717,21.0,18_2_20,420,420,1,1,3.757321273102431,18,1.0,0.0
440,0.005,10.0,1.0,25.0,2.189,1.479526951427381,22.0,18_2_21,440,440,1,4,4.852946445874623,18,1.0,0.0
460,0.005,10.0,1.0,23.0,2.2885000000000004,1.5127788999057332,23.0,18_2_22,460,460,2,5,3.3772859008968186,18,1.0,0.0
480,0.005,10.0,1.0,28.0,2.388,1.5453155017665485,24.0,18_2_23,480,480,0,5,7.078239421061363,18,1.0,0.0
500,0.005,10.0,1.0,28.0,2.4875,1.5771810295587503,25.0,18_2_24,500,500,1,2,5.681471558133883,18,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,19_0_0,20,20,0,0,0.00048059617334422625,19,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,19_0_1,40,40,0,0,0.00012759943284404454,19,1.0,1.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,19_0_2,60,60,1,0,-0.17428694872582176,19,1.0,0.0
80,0.005,5.0,1.0,2.0,0.398,0.6308724118235002,2.0,19_0_3,80,80,0,1,0.12234620709801249,19,1.0,0.0
100,0.005,5.0,1.0,3.0,0.4975,0.7053367989832943,3.0,19_0_4,100,100,0,1,0.3011877724129385,19,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,19_0_5,120,120,0,2,0.29569780009292795,19,1.0,0.0
140,0.005,5.0,1.0,5.0,0.6965,0.834565755348253,4.0,19_0_6,140,140,0,0,0.7428160983825314,19,1.0,1.0
160,0.005,5.0,1.0,4.0,0.796,0.8921883209278185,4.0,19_0_7,160,160,0,0,0.5134159722715667,19,1.0,1.0
180,0.005,5.0,1.0,6.0,0.8955,0.9463086177352502,5.0,19_0_8,180,180,1,2,0.19178619786566614,19,1.0,0.0
200,0.005,5.0,1.0,8.0,0.995,0.9974968671630001,5.0,19_0_9,200,200,0,1,1.4762891256944428,19,1.0,0.0
220,0.005,10.0,1.0,14.0,1.0945,1.0461835403025608,11.0,19_0_10,220,220,0,1,3.117079350795914,19,1.0,0.0
240,0.005,10.0,1.0,13.0,1.194,1.0927030703718188,12.0,19_0_11,240,240,0,0,2.839776353710772,19,1.0,1.0
260,0.005,10.0,1.0,14.0,1.2935,1.137321414552632,13.0,19_0_12,260,260,2,0,1.260128592792928,19,1.0,0.0
280,0.005,10.0,1.0,15.0,1.393,1.1802542099056457,14.0,19_0_13,280,280,3,2,0.9411526421390793,19,1.0,0.0
300,0.005,10.0,1.0,15.0,1.4925,1.2216791722870617,15.0,19_0_14,300,300,0,0,3.389255790642381,19,1.0,1.0
320,0.005,10.0,1.0,18.0,1.592,1.2617448236470004,16.0,19_0_15,320,320,1,2,2.976483011134241,19,1.0,0.0
340,0.005,10.0,1.0,19.0,1.6915,1.3005767951182274,17.0,19_0_16,340,340,3,0,1.7852825649802795,19,1.0,0.0
360,0.005,10.0,1.0,20.0,1.791,1.3382824813917276,18.0,19_0_17,360,360,1,0,3.5086367492271306,19,1.0,0.0
380,0.005,10.0,1.0,21.0,1.8905,1.3749545447032059,19.0,19_0_18,380,380,1,5,3.762895470153349,19,1.0,0.0
400,0.005,10.0,1.0,22.0,1.99,1.4106735979665885,20.0,19_0_19,400,400,2,2,3.1412025826005014,19,1.0,0.0
420,0.005,10.0,1.0,23.0,2.0895,1.4455102905202717,21.0,19_0_20,420,420,3,4,2.682132629033176,19,1.0,0.0
440,0.005,10.0,1.0,24.0,2.189,1.479526951427381,22.0,19_0_21,440,440,3,2,2.921323190336738,19,1.0,0.0
460,0.005,10.0,1.0,24.0,2.2885000000000004,1.5127788999057332,23.0,19_0_22,460,460,3,4,2.9129466842270673,19,1.0,0.0
480,0.005,10.0,1.0,27.0,2.388,1.5453155017665485,24.0,19_0_23,480,480,5,1,2.470998186856314,19,1.0,0.0
500,0.005,10.0,1.0,27.0,2.4875,1.5771810295587503,25.0,19_0_24,500,500,4,8,2.998076112883818,19,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,19_1_0,20,20,0,0,0.00048059617334422625,19,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,19_1_1,40,40,1,0,-0.29563496377727466,19,1.0,0.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,19_1_2,60,60,0,0,0.12871752317910065,19,1.0,1.0
80,0.005,5.0,1.0,3.0,0.398,0.6308724118235002,2.0,19_1_3,80,80,1,2,-0.12769917697031571,19,1.0,0.0
100,0.005,5.0,1.0,4.0,0.4975,0.7053367989832943,3.0,19_1_4,100,100,1,0,-0.08713432448516703,19,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,19_1_5,120,120,2,1,-0.22125648634159034,19,1.0,0.0
140,0.005,5.0,1.0,4.0,0.6965,0.834565755348253,4.0,19_1_6,140,140,1,1,-0.09231549643884195,19,1.0,0.0
160,0.005,5.0,1.0,6.0,0.796,0.8921883209278185,4.0,19_1_7,160,160,0,2,0.9654740284760481,19,1.0,0.0
180,0.005,5.0,1.0,6.0,0.8955,0.9463086177352502,5.0,19_1_8,180,180,3,1,-0.17611199462738877,19,1.0,0.0
200,0.005,5.0,1.0,7.0,0.995,0.9974968671630001,5.0,19_1_9,200,200,1,1,0.3752915898320844,19,1.0,0.0
220,0.005,10.0,1.0,12.0,1.0945,1.0461835403025608,11.0,19_1_10,220,220,2,0,0.8396956216636274,19,1.0,0.0
240,0.005,10.0,1.0,12.0,1.194,1.0927030703718188,12.0,19_1_11,240,240,2,1,0.8319433253782259,19,1.0,0.0
260,0.005,10.0,1.0,14.0,1.2935,1.137321414552632,13.0,19_1_12,260,260,1,0,1.9641021316103602,19,1.0,0.0
280,0.005,10.0,1.0,15.0,1.393,1.1802542099056457,14.0,19_1_13,280,280,4,3,0.532584594944972,19,1.0,0.0
300,0.005,10.0,1.0,16.0,1.4925,1.2216791722870617,15.0,19_1_14,300,300,0,1,3.66353716545181,19,1.0,0.0
320,0.005,10.0,1.0,18.0,1.592,1.2617448236470004,16.0,19_1_15,320,320,1,2,2.976483011134241,19,1.0,0.0
340,0.005,10.0,1.0,19.0,1.6915,1.3005767951182274,17.0,19_1_16,340,340,4,1,1.282723354893662,19,1.0,0.0
360,0.005,10.0,1.0,18.0,1.791,1.3382824813917276,18.0,19_1_17,360,360,2,3,2.1544257955397623,19,1.0,0.0
380,0.005,10.0,1.0,22.0,1.8905,1.3749545447032059,19.0,19_1_18,380,380,0,3,5.358593312127121,19,1.0,0.0
400,0.005,10.0,1.0,20.0,1.99,1.4106735979665885,20.0,19_1_19,400,400,1,0,3.4972840888661745,19,1.0,0.0
420,0.005,10.0,1.0,22.0,2.0895,1.4455102905202717,21.0,19_1_20,420,420,5,3,1.4296941189881878,19,1.0,0.0
440,0.005,10.0,1.0,25.0,2.189,1.479526951427381,22.0,19_1_21,440,440,3,2,3.1652557075259664,19,1.0,0.0
460,0.005,10.0,1.0,26.0,2.2885000000000004,1.5127788999057332,23.0,19_1_22,460,460,4,6,2.776808061794027,19,1.0,0.0
480,0.005,10.0,1.0,26.0,2.388,1.5453155017665485,24.0,19_1_23,480,480,3,3,3.3996959699715013,19,1.0,0.0
500,0.005,10.0,1.0,29.0,2.4875,1.5771810295587503,25.0,19_1_24,500,500,0,2,7.408765353687142,19,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,19_2_0,20,20,0,0,0.00048059617334422625,19,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,19_2_1,40,40,1,0,-0.29563496377727466,19,1.0,0.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,19_2_2,60,60,0,0,0.12871752317910065,19,1.0,1.0
80,0.005,5.0,1.0,3.0,0.398,0.6308724118235002,2.0,19_2_3,80,80,0,0,0.30939873592918077,19,1.0,1.0
100,0.005,5.0,1.0,6.0,0.4975,0.7053367989832943,3.0,19_2_4,100,100,1,0,0.21032329874025102,19,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,19_2_5,120,120,0,0,0.3065594666763455,19,1.0,1.0
140,0.005,5.0,1.0,5.0,0.6965,0.834565755348253,4.0,19_2_6,140,140,1,1,0.037252732982196175,19,1.0,0.0
160,0.005,5.0,1.0,4.0,0.796,0.8921883209278185,4.0,19_2_7,160,160,0,0,0.5134159722715667,19,1.0,1.0
180,0.005,5.0,1.0,6.0,0.8955,0.9463086177352502,5.0,19_2_8,180,180,0,1,0.9722365300351837,19,1.0,0.0
200,0.005,5.0,1.0,5.0,0.995,0.9974968671630001,5.0,19_2_9,200,200,0,3,0.7216540153266483,19,1.0,0.0
220,0.005,10.0,1.0,11.0,1.0945,1.0461835403025608,11.0,19_2_10,220,220,3,2,0.2231751860164001,19,1.0,0.0
240,0.005,10.0,1.0,15.0,1.194,1.0927030703718188,12.0,19_2_11,240,240,4,3,0.5397491254800733,19,1.0,0.0
260,0.005,10.0,1.0,15.0,1.2935,1.137321414552632,13.0,19_2_12,260,260,0,1,3.388929025250745,19,1.0,0.0
280,0.005,10.0,1.0,16.0,1.393,1.1802542099056457,14.0,19_2_13,280,280,0,2,3.656676726701155,19,1.0,0.0
300,0.005,10.0,1.0,15.0,1.4925,1.2216791722870617,15.0,19_2_14,300,300,2,1,1.4719847581623762,19,1.0,0.0
320,0.005,10.0,1.0,18.0,1.592,1.2617448236470004,16.0,19_2_15,320,320,3,3,1.5593604677724708,19,1.0,0.0
340,0.005,10.0,1.0,20.0,1.6915,1.3005767951182274,17.0,19_2_16,340,340,1,1,3.511657384027439,19,1.0,0.0
360,0.005,10.0,1.0,18.0,1.791,1.3382824813917276,18.0,19_2_17,360,360,1,1,2.9678027628396255,19,1.0,0.0
380,0.005,10.0,1.0,24.0,1.8905,1.3749545447032059,19.0,19_2_18,380,380,1,2,4.600861788973023,19,1.0,0.0
400,0.005,10.0,1.0,24.0,1.99,1.4106735979665885,20.0,19_2_19,400,400,3,1,2.93573000272279,19,1.0,0.0
420,0.005,10.0,1.0,24.0,2.0895,1.4455102905202717,21.0,19_2_20,420,420,1,5,4.578175764526689,19,1.0,0.0
440,0.005,10.0,1.0,23.0,2.189,1.479526951427381,22.0,19_2_21,440,440,1,4,4.2963895625854835,19,1.0,0.0
460,0.005,10.0,1.0,24.0,2.2885000000000004,1.5127788999057332,23.0,19_2_22,460,460,3,2,2.916618078591318,19,1.0,0.0
480,0.005,10.0,1.0,27.0,2.388,1.5453155017665485,24.0,19_2_23,480,480,1,0,5.4082159265028835,19,1.0,0.0
500,0.005,10.0,1.0,27.0,2.4875,1.5771810295587503,25.0,19_2_24,500,500,2,2,4.417553876410511,19,1.0,0.0
20,0.005,5.0,1.0,2.0,0.0995,0.3154362059117501,1.0,20_0_0,20,20,0,0,0.13713276772449465,20,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,20_0_1,40,40,0,0,0.00012759943284404454,20,1.0,1.0
60,0.005,5.0,1.0,3.0,0.2985,0.5463515351859094,2.0,20_0_2,60,60,0,1,0.30145922303056605,20,1.0,0.0
80,0.005,5.0,1.0,2.0,0.398,0.6308724118235002,2.0,20_0_3,80,80,0,0,0.12774373799633088,20,1.0,1.0
100,0.005,5.0,1.0,4.0,0.4975,0.7053367989832943,3.0,20_0_4,100,100,0,1,0.5098014930567145,20,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,20_0_5,120,120,1,0,-0.12434132406470924,20,1.0,0.0
140,0.005,5.0,1.0,5.0,0.6965,0.834565755348253,4.0,20_0_6,140,140,1,2,0.03400636050227426,20,1.0,0.0
160,0.005,5.0,1.0,5.0,0.796,0.8921883209278185,4.0,20_0_7,160,160,0,1,0.7340061706304556,20,1.0,0.0
180,0.005,5.0,1.0,8.0,0.8955,0.9463086177352502,5.0,20_0_8,180,180,1,1,0.5762877461704375,20,1.0,0.0
200,0.005,5.0,1.0,7.0,0.995,0.9974968671630001,5.0,20_0_9,200,200,3,2,-0.15571178944647254,20,1.0,0.0
220,0.005,10.0,1.0,12.0,1.0945,1.0461835403025608,11.0,20_0_10,220,220,1,0,1.4800043335199318,20,1.0,0.0
240,0.005,10.0,1.0,14.0,1.194,1.0927030703718188,12.0,20_0_11,240,240,2,2,1.2570456063329396,20,1.0,0.0
260,0.005,10.0,1.0,16.0,1.2935,1.137321414552632,13.0,20_0_12,260,260,2,1,1.712654194012002,20,1.0,0.0
280,0.005,10.0,1.0,15.0,1.393,1.1802542099056457,14.0,20_0_13,280,280,2,1,1.4763203356213799,20,1.0,0.0
300,0.005,10.0,1.0,16.0,1.4925,1.2216791722870617,15.0,20_0_14,300,300,1,2,2.4531841373082393,20,1.0,0.0
320,0.005,10.0,1.0,20.0,1.592,1.2617448236470004,16.0,20_0_15,320,320,0,2,4.803902392992134,20,1.0,0.0
340,0.005,10.0,1.0,17.0,1.6915,1.3005767951182274,17.0,20_0_16,340,340,3,5,1.334615835071684,20,1.0,0.0
360,0.005,10.0,1.0,19.0,1.791,1.3382824813917276,18.0,20_0_17,360,360,3,2,1.7746410804453447,20,1.0,0.0
380,0.005,10.0,1.0,25.0,1.8905,1.3749545447032059,19.0,20_0_18,380,380,1,2,4.882418562305718,20,1.0,0.0
400,0.005,10.0,1.0,21.0,1.99,1.4106735979665885,20.0,20_0_19,400,400,1,2,3.7620954889999343,20,1.0,0.0
420,0.005,10.0,1.0,23.0,2.0895,1.4455102905202717,21.0,20_0_20,420,420,1,0,4.3097015970339765,20,1.0,0.0
440,0.005,10.0,1.0,24.0,2.189,1.479526951427381,22.0,20_0_21,440,440,2,1,3.646754664571798,20,1.0,0.0
460,0.005,10.0,1.0,26.0,2.2885000000000004,1.5127788999057332,23.0,20_0_22,460,460,1,1,5.132058693888791,20,1.0,0.0
480,0.005,10.0,1.0,28.0,2.388,1.5453155017665485,24.0,20_0_23,480,480,2,6,4.685010216401367,20,1.0,0.0
500,0.005,10.0,1.0,28.0,2.4875,1.5771810295587503,25.0,20_0_24,500,500,6,4,2.200743645634015,20,1.0,0.0
20,0.005,5.0,1.0,1.0,0.0995,0.3154362059117501,1.0,20_1_0,20,20,0,0,0.00048059617334422625,20,1.0,1.0
40,0.005,5.0,1.0,1.0,0.199,0.44609416046390926,1.0,20_1_1,40,40,0,1,-0.005204505384281158,20,1.0,0.0
60,0.005,5.0,1.0,2.0,0.2985,0.5463515351859094,2.0,20_1_2,60,60,0,1,0.1215330490013689,20,1.0,0.0
80,0.005,5.0,1.0,2.0,0.398,0.6308724118235002,2.0,20_1_3,80,80,0,0,0.12774373799633088,20,1.0,1.0
100,0.005,5.0,1.0,3.0,0.4975,0.7053367989832943,3.0,20_1_4,100,100,1,2,-0.12713923568514088,20,1.0,0.0
120,0.005,5.0,1.0,3.0,0.597,0.7726577508832743,3.0,20_1_5,120,120,0,1,0.3011401392579063,20,1.0,0.0
140,0.005,5.0,1.0,6.0,0.6965,0.834565755348253,4.0,20_1_6,140,140,0,0,0.9848783408651133,20,1.0,1.0
160,0.005,5.0,1.0,4.0,0.796,0.8921883209278185,4.0,20_1_7,160,160,0,3,0.49707315885677217,20,1.0,0.0
180,0.005,5.0,1.0,5.0,0.8955,0.9463086177352502,5.0,20_1_8,180,180,2,1,-0.1463859260885976,20,1.0,0.0
200,0.005,5.0,1.0,6.0,0.995,0.9974968671630001,5.0,20_1_9,200,200,3,2,-0.1766596139849306,20,1.0,0.0
220,0.005,10.0,1.0,12.0,1.0945,1.0461835403025608,11.0,20_1_10,220,220,1,0,1.4800043335199318,20,1.0,0.0
240,0.005,10.0,1.0,12.0,1.194,1.0927030703718188,12.0,20_1_11,240,240,2,3,0.8250226097981153,20,1.0,0.0
260,0.005,10.0,1.0,14.0,1.2935,1.137321414552632,13.0,20_1_12,260,260,1,1,1.9582119186417464,20,1.0,0.0
280,0.005,10.0,1.0,14.0,1.393,1.1802542099056457,14.0,20_1_13,280,280,2,2,1.2485245760495178,20,1.0,0.0
300,0.005,10.0,1.0,16.0,1.4925,1.2216791722870617,15.0,20_1_14,300,300,2,1,1.7017539175157215,20,1.0,0.0
320,0.005,10.0,1.0,17.0,1.592,1.2617448236470004,16.0,20_1_15,320,320,0,2,3.9336754768684834,20,1.0,0.0
340,0.005,10.0,1.0,18.0,1.6915,1.3005767951182274,17.0,20_1_16,340,340,3,2,1.5581582407693797,20,1.0,0.0
360,0.005,10.0,1.0,21.0,1.791,1.3382824813917276,18.0,20_1_17,360,360,1,4,3.7720115562124747,20,1.0,0.0
380,0.005,10.0,1.0,22.0,1.8905,1.3749545447032059,19.0,20_1_18,380,380,1,1,4.045474244301696,20,1.0,0.0
400,0.005,10.0,1.0,21.0,1.99,1.4106735979665885,20.0,20_1_19,400,400,5,2,1.239039119931504,20,1.0,0.0
420,0.005,10.0,1.0,23.0,2.0895,1.4455102905202717,21.0,20_1_20,420,420,4,1,2.114829847183927,20,1.0,0.0
440,0.005,10.0,1.0,23.0,2.189,1.479526951427381,22.0,20_1_21,440,440,4,1,2.1104379439786274,20,1.0,0.0
